country,full_name,club,position,matches,goals
Аргентина,Jose Riddle,Ривер Плейт,полузащитник,13,12
Аргентина,Shannon Cohen,Ривер Плейт,нападающий,48,19
Бразилия,Brianna Boyle,Коринтианс,защитник,16,16
Италия,Dr. John Harrell,Ювентус,нападающий,80,26
Англия,Melinda Wood,Ливерпуль,защитник,54,17
Бразилия,Adrian Fisher,Фламенго,полузащитник,89,6
Нидерланды,Clayton Rowe,ПСВ,полузащитник,126,21
Россия,Frederick Murphy,ЦСКА,защитник,149,17
Германия,Sabrina Johnston,РБ Лейпциг,защитник,45,0
Бразилия,Caitlin Burton,Сантос,полузащитник,68,15
Франция,Sharon Kline,Олимпик Марсель,вратарь,77,-24
Португалия,Carol Gardner,Спортинг,вратарь,148,-40
Аргентина,Clinton Bailey,Бока Хуниорс,защитник,31,17
Нидерланды,Ricardo Ramirez,ПСВ,защитник,85,4
Нидерланды,Debra Smith,Фейеноорд,защитник,56,3
Аргентина,Connor Santos,Ривер Плейт,нападающий,140,21
Германия,Levi Fisher,Бавария,нападающий,66,31
Италия,Sandra Beltran,Милан,нападающий,83,21
Англия,Sean Garcia,Ливерпуль,защитник,1,15
Испания,Anthony Patel,Барселона,полузащитник,89,8
Италия,Matthew Washington DVM,Интер,вратарь,51,-48
Россия,Devin Dennis,Спартак,нападающий,56,34
Германия,Geoffrey White,РБ Лейпциг,защитник,93,20
Аргентина,Tracy Jones,Ривер Плейт,нападающий,90,30
Россия,John Ritter,ЦСКА,защитник,119,10
Испания,David Burns,Атлетико Мадрид,защитник,103,12
Испания,Rachel Mccarty,Реал Мадрид,защитник,129,0
Португалия,Chelsea Miles,Бенфика,нападающий,66,16
Германия,Gary Rodgers,РБ Лейпциг,защитник,44,9
Франция,Justin Barton,Лион,защитник,105,20
Португалия,Melissa Robertson,Порту,полузащитник,110,17
Англия,James Campbell,Челси,нападающий,36,12
Нидерланды,Beth Banks,ПСВ,вратарь,132,-27
Португалия,Kelsey Brown,Спортинг,полузащитник,128,15
Англия,Jeremy Flores,Челси,нападающий,91,32
Бразилия,Christopher Cook,Палмейрас,защитник,71,19
Португалия,Craig Dunn,Бенфика,защитник,147,6
Португалия,Jay Brown,Бенфика,полузащитник,133,20
Италия,Steve Robinson,Ювентус,полузащитник,142,16
Италия,Ashley Harrison,Интер,вратарь,15,-10
Англия,Gerald Adams,Ливерпуль,нападающий,95,18
Испания,Reginald Williams,Барселона,полузащитник,114,28
Франция,Rita Johnson,Лион,нападающий,72,37
Англия,Carl Holland,Ливерпуль,нападающий,70,33
Германия,Michael Love,Боруссия Дортмунд,вратарь,93,-20
Англия,Jessica Robertson,Ливерпуль,нападающий,22,20
Португалия,Kayla Benson,Бенфика,полузащитник,27,17
Франция,William Duarte,Лион,нападающий,80,49
Аргентина,Sheila Moore,Бока Хуниорс,полузащитник,77,5
Португалия,Karen Silva,Порту,нападающий,45,42
Португалия,Matthew Dudley,Спортинг,защитник,133,11
Португалия,Timothy Fuentes,Спортинг,полузащитник,8,24
Франция,Steven Schultz,Лион,полузащитник,4,13
Россия,Deborah Richard,Краснодар,полузащитник,109,10
Аргентина,Vanessa Rowe,Бока Хуниорс,защитник,91,13
Португалия,Matthew Fowler,Порту,защитник,17,12
Германия,Crystal Williams,Боруссия Дортмунд,защитник,60,5
Англия,Karen Paul,Челси,вратарь,56,-29
Бразилия,Catherine Pierce,Сантос,защитник,114,14
Германия,Carolyn Holmes,РБ Лейпциг,полузащитник,65,7
Нидерланды,Judy James,ПСВ,вратарь,38,-48
Португалия,Matthew Gilbert,Спортинг,нападающий,81,38
Англия,Scott Dixon,Манчестер Юнайтед,нападающий,26,37
Италия,Aimee George,Милан,защитник,45,11
Россия,Rebecca Peters,Краснодар,полузащитник,117,13
Бразилия,Amanda Gomez,Фламенго,нападающий,98,32
Франция,Sharon Fernandez,Лион,нападающий,92,36
Италия,Gary Olsen,Интер,вратарь,115,-6
Испания,Tracy Roberts,Барселона,нападающий,143,13
Нидерланды,Brandon Henderson,Фейеноорд,защитник,35,3
Франция,Lisa Taylor,Олимпик Марсель,защитник,11,20
Россия,Mark Mayer,Зенит,нападающий,81,18
Франция,Pamela Parker,Олимпик Марсель,нападающий,26,13
Германия,Matthew York,Боруссия Дортмунд,полузащитник,132,9
Аргентина,Danielle Kramer,Бока Хуниорс,полузащитник,68,16
Испания,Karen Jimenez,Атлетико Мадрид,полузащитник,7,19
Аргентина,Adam Lowe,Бока Хуниорс,вратарь,148,-25
Англия,Sarah Myers,Манчестер Юнайтед,полузащитник,120,10
Испания,Ann Jones,Барселона,защитник,63,6
Италия,Deborah Lewis,Интер,защитник,59,5
Нидерланды,Amy Delgado,Аякс,полузащитник,87,14
Испания,Jay Tyler,Реал Мадрид,защитник,59,17
Нидерланды,Angela Choi,ПСВ,полузащитник,98,17
Германия,Bridget Hull,РБ Лейпциг,нападающий,27,11
Португалия,Tammy Chase,Спортинг,нападающий,119,43
Италия,Rachel Barnes,Милан,вратарь,17,-4
Аргентина,Brandon Gardner,Бока Хуниорс,полузащитник,10,29
Италия,Jody Wiley,Милан,нападающий,70,33
Бразилия,William Brennan,Сантос,нападающий,113,13
Испания,Elizabeth Davis,Атлетико Мадрид,защитник,140,17
Франция,Sara Molina,ПСЖ,полузащитник,139,15
Нидерланды,Angelica Thomas,Аякс,защитник,62,15
Россия,Charles Moore,Зенит,полузащитник,94,7
Россия,Katherine Walters,Спартак,нападающий,109,42
Испания,Eric Johnson,Атлетико Мадрид,защитник,124,5
Португалия,Brandon Robinson,Порту,нападающий,61,20
Англия,Ryan Wood,Ливерпуль,нападающий,5,20
Россия,Emily Stevenson,ЦСКА,защитник,35,17
Франция,Nicole Carey,Олимпик Марсель,защитник,36,18
Испания,Adam Smith,Реал Мадрид,вратарь,23,-4
Россия,William Marquez,Зенит,полузащитник,25,29
Аргентина,Elizabeth Martin,Бока Хуниорс,полузащитник,44,5
Германия,Kathleen Scott,РБ Лейпциг,полузащитник,19,15
Нидерланды,Stephen Simmons,ПСВ,полузащитник,8,10
Италия,Ryan Smith,Ювентус,нападающий,60,45
Россия,Leah Parsons,Спартак,полузащитник,53,27
Германия,Renee Bennett,Бавария,полузащитник,58,26
Германия,Stephen Delgado,РБ Лейпциг,вратарь,64,-19
Англия,Kaitlyn Walker,Ливерпуль,защитник,114,3
Германия,Holly Donovan,РБ Лейпциг,нападающий,92,42
Испания,Benjamin Curtis,Реал Мадрид,полузащитник,61,7
Россия,Steven Matthews,ЦСКА,полузащитник,40,27
Бразилия,Noah Hernandez,Коринтианс,нападающий,126,42
Франция,Amy Schmidt,ПСЖ,нападающий,58,23
Франция,Tyler Mason,Олимпик Марсель,вратарь,113,-4
Испания,Jonathan Cantrell,Барселона,нападающий,22,24
Германия,Thomas Vargas,РБ Лейпциг,защитник,61,18
Россия,Pamela Harris,Краснодар,защитник,92,3
Нидерланды,Adam Cox,Фейеноорд,вратарь,60,-26
Франция,James Allen,Олимпик Марсель,вратарь,112,-26
Нидерланды,Emily Bennett,ПСВ,полузащитник,51,25
Аргентина,Lindsay Hardin,Ривер Плейт,полузащитник,47,23
Италия,Scott Wells,Интер,нападающий,56,17
Бразилия,Kyle Smith,Коринтианс,полузащитник,4,30
Бразилия,Kim Ortiz,Сантос,полузащитник,84,12
Франция,Eric Jones,Лион,вратарь,130,-35
Испания,Anthony Norris,Атлетико Мадрид,нападающий,142,43
Германия,Robert Casey,Боруссия Дортмунд,полузащитник,111,26
