country,full_name,club,position,matches,goals
Франция,Tyrone Morales,ПСЖ,полузащитник,102,27
Испания,Benjamin Parks,Барселона,нападающий,78,12
Испания,Matthew Morales,Атлетико Мадрид,полузащитник,144,23
Нидерланды,Michael Jones,Аякс,нападающий,3,23
Нидерланды,Deborah Ortega,Аякс,защитник,107,16
Португалия,Amy Osborne,Порту,полузащитник,38,5
Испания,Mark Gonzalez,Барселона,полузащитник,37,16
Франция,Joy Cruz,Олимпик Марсель,защитник,44,4
Англия,Leslie Thompson,Челси,полузащитник,49,10
Аргентина,Michael Young,Ривер Плейт,защитник,15,9
Англия,Jeffrey Kennedy,Ливерпуль,нападающий,50,35
Бразилия,Margaret Martinez,Сантос,нападающий,59,40
Аргентина,Michael Cooper,Бока Хуниорс,полузащитник,131,9
Аргентина,Monica Ryan,Ривер Плейт,полузащитник,144,26
Нидерланды,Carla Gonzales,Фейеноорд,полузащитник,38,13
Россия,Timothy Aguilar,Краснодар,нападающий,32,11
Бразилия,Natalie Alvarado,Палмейрас,нападающий,91,13
Аргентина,Karen Koch,Ривер Плейт,защитник,6,3
Нидерланды,Kevin Valdez,Фейеноорд,полузащитник,114,7
Бразилия,Matthew Mcdowell,Сантос,нападающий,45,28
Франция,Christian Reed,Лион,нападающий,103,34
Испания,Katherine Young,Барселона,полузащитник,14,15
Нидерланды,Megan Evans,Аякс,защитник,9,2
Аргентина,Ryan Ward,Бока Хуниорс,вратарь,34,-18
Португалия,Justin Santiago DDS,Бенфика,полузащитник,137,16
Аргентина,Nancy Nelson,Ривер Плейт,защитник,6,7
Германия,Mrs. Abigail Walker,РБ Лейпциг,нападающий,78,40
Англия,Lawrence Clark,Челси,полузащитник,93,10
Испания,Michelle Duran,Барселона,полузащитник,136,6
Россия,William Austin,Локомотив,полузащитник,30,10
Англия,Richard Lee,Ливерпуль,вратарь,31,-49
Бразилия,Zachary Hawkins,Палмейрас,полузащитник,11,16
Португалия,Desiree Cooper,Бенфика,защитник,61,4
Италия,Glenda Barr,Интер,нападающий,102,12
Англия,James Johnson,Челси,защитник,30,13
Испания,Kathleen Hayes,Реал Мадрид,вратарь,70,-9
Россия,Michael Shepard,Локомотив,нападающий,87,24
Россия,Patricia Lopez,ЦСКА,защитник,57,1
Бразилия,Jeremiah Austin,Коринтианс,защитник,124,17
Италия,Ashley Alvarez,Милан,полузащитник,76,24
Англия,Deanna Berry,Манчестер Юнайтед,полузащитник,109,13
Бразилия,Debbie Gonzalez,Палмейрас,полузащитник,1,17
Россия,Johnny Smith MD,ЦСКА,полузащитник,150,18
Португалия,Robert Oliver,Спортинг,защитник,115,10
Испания,Steve Lopez,Барселона,вратарь,39,-13
Португалия,Kenneth Morales,Порту,защитник,126,0
Нидерланды,Connie Johnson,ПСВ,полузащитник,60,15
Франция,Sierra Sexton,ПСЖ,защитник,9,1
Португалия,Melissa Torres,Спортинг,нападающий,120,39
Германия,Luis Scott,Боруссия Дортмунд,защитник,1,19
Франция,Joseph Stevenson,Олимпик Марсель,полузащитник,87,8
Франция,Elizabeth Hernandez,ПСЖ,защитник,48,2
Италия,John Donovan,Ювентус,полузащитник,113,30
Германия,Mr. Aaron Cortez DVM,РБ Лейпциг,защитник,120,20
Италия,Susan Bonilla,Интер,нападающий,30,21
Бразилия,Kathryn Williams,Палмейрас,нападающий,102,26
Германия,Matthew Haley,Боруссия Дортмунд,нападающий,2,20
Нидерланды,David Bailey,ПСВ,нападающий,31,40
Нидерланды,Michael Smith,Фейеноорд,полузащитник,135,10
Нидерланды,William Allen,Аякс,нападающий,129,21
Россия,Taylor Davis,Краснодар,нападающий,65,39
Испания,George Mcgee,Атлетико Мадрид,нападающий,81,29
Нидерланды,Thomas Roberts,Аякс,нападающий,112,45
Испания,Eric Clayton,Реал Мадрид,полузащитник,26,17
Франция,Rick Moore,Олимпик Марсель,нападающий,85,13
Испания,Jennifer Chung,Атлетико Мадрид,полузащитник,5,10
Франция,Mackenzie Wilson,ПСЖ,защитник,122,10
Испания,Austin Martinez,Атлетико Мадрид,полузащитник,102,16
Италия,Chloe Olsen,Ювентус,нападающий,143,46
Германия,Nathan Montgomery,РБ Лейпциг,полузащитник,73,13
Португалия,Candice Wilson,Бенфика,защитник,10,9
Португалия,William Mahoney,Спортинг,полузащитник,63,29
Германия,Kayla Johnson,Бавария,нападающий,60,42
Франция,Terri Garcia,ПСЖ,полузащитник,2,20
Россия,Bryan Riley,Краснодар,вратарь,39,-28
Россия,William Mcconnell,Локомотив,нападающий,27,14
Германия,Kendra Haley,РБ Лейпциг,нападающий,29,42
Нидерланды,Daniel Woodard,Фейеноорд,вратарь,95,-48
Россия,Alexander Thompson,Локомотив,полузащитник,104,6
Испания,Samuel Villegas,Атлетико Мадрид,полузащитник,82,28
Аргентина,Melissa Vega,Ривер Плейт,нападающий,104,44
Германия,Robert Howard,Боруссия Дортмунд,полузащитник,25,11
Аргентина,Christina Smith,Ривер Плейт,нападающий,138,26
Бразилия,Lori Lawrence,Коринтианс,нападающий,146,20
Франция,Carrie Elliott,Лион,защитник,131,20
Германия,Jackson Graves,РБ Лейпциг,защитник,98,14
Италия,Steven Kirk,Милан,полузащитник,141,25
Нидерланды,Valerie Flores,ПСВ,полузащитник,29,27
Россия,Jesus Thompson,Краснодар,вратарь,23,-15
Россия,Steve Blair,Зенит,нападающий,7,32
Бразилия,Nicole Jenkins,Коринтианс,вратарь,93,-1
Нидерланды,Melissa Patel,Аякс,вратарь,133,-7
Франция,Edwin Kennedy,Олимпик Марсель,полузащитник,83,23
Англия,Emily Ellison,Челси,защитник,111,13
Италия,Veronica Heath,Интер,полузащитник,140,21
Португалия,Sarah Lopez,Бенфика,полузащитник,6,24
Англия,Jason Carroll,Манчестер Юнайтед,защитник,31,0
Испания,David George,Барселона,защитник,71,12
Португалия,Jeffrey Bates,Спортинг,полузащитник,143,20
Англия,Kathleen Mcdaniel,Челси,защитник,23,16
Италия,Jorge Lopez,Милан,защитник,142,2
Нидерланды,Jordan Hopkins,Аякс,защитник,14,12
Аргентина,Nathan Clark,Бока Хуниорс,полузащитник,106,14
Аргентина,Adam Sullivan,Ривер Плейт,вратарь,135,-1
Испания,Jessica Sandoval,Атлетико Мадрид,нападающий,47,24
Испания,Cathy Gonzalez,Реал Мадрид,полузащитник,37,12
Россия,Bobby Lambert,Локомотив,защитник,134,9
Англия,Stacey Braun,Челси,полузащитник,31,10
Франция,Richard Barron,Лион,нападающий,47,17
Португалия,Christopher Johnson,Порту,нападающий,148,43
Англия,Anthony Ramos,Ливерпуль,вратарь,57,0
Россия,Jerry Brown,Краснодар,защитник,23,11
Германия,Brian Wood,РБ Лейпциг,нападающий,96,12
Португалия,Regina Shannon,Спортинг,вратарь,120,-34
Россия,Katherine Walker,Спартак,нападающий,117,21
Франция,Scott Pearson,Лион,защитник,118,0
Испания,Steven Lewis,Реал Мадрид,нападающий,111,37
Португалия,Mary Mora,Порту,полузащитник,73,24
Франция,Morgan Olson,ПСЖ,полузащитник,143,15
Аргентина,Annette Campbell,Ривер Плейт,полузащитник,28,21
Аргентина,Sophia Crane,Бока Хуниорс,полузащитник,150,25
Португалия,Adam Gonzalez,Порту,вратарь,29,-33
Россия,Susan Miller,Локомотив,защитник,146,9
Россия,Kristen Robles,Локомотив,нападающий,87,42
Испания,Rhonda Torres,Атлетико Мадрид,нападающий,50,40
